order_id,product_id,product_name,quantity,unit_price,warehouse_id,order_status,order_timestamp
588abf38-8f9d-43e9-8ec2-71729da19e43,P102,Phone,4,40000,WH_BLR,SHIPPED,2026-01-15T01:50:42.056230
c8c1ba49-94b7-4071-9fca-962a3813d015,P105,Keyboard,3,2000,WH_MUM,SHIPPED,2026-01-15T08:58:35.056230
76d0e29d-6b3e-4932-8031-0df8f16359a5,P101,Laptop,1,75000,WH_CHE,SHIPPED,2026-01-14T15:21:56.056230
bf308a9e-3095-4a97-b0d5-9c99ca8d1df1,P101,Laptop,1,75000,WH_MUM,PACKED,2026-01-15T11:29:48.056230
6ea513e7-b57d-47d1-a03f-0508f414f616,P103,Tablet,3,30000,WH_CHE,PACKED,2026-01-14T17:49:02.056230
3fa53576-4527-470e-bcda-9c39ae16b8a2,P101,Laptop,2,75000,WH_BLR,PACKED,2026-01-15T09:19:47.056230
84b50875-c5ff-45e3-b5cb-88736c66134d,P104,Monitor,1,15000,WH_CHE,PACKED,2026-01-15T09:57:44.056230
623d3178-6a6d-4562-8eb6-c9a1821d918e,P103,Tablet,3,30000,WH_BLR,CREATED,2026-01-14T15:52:08.056230
3e4799bb-f911-4c2e-a217-1721d1091cc8,P102,Phone,4,40000,WH_DEL,CREATED,2026-01-15T07:10:06.056230
a8c8006b-67a1-4774-8612-d008701f33c9,P105,Keyboard,2,2000,WH_MUM,SHIPPED,2026-01-14T21:58:41.056230
54df3e12-c8a7-4f65-88d3-5e087886a971,P103,Tablet,2,30000,WH_CHE,PACKED,2026-01-15T04:48:08.056230
d6afaa62-cfe5-4663-a868-e5ca64894c67,P101,Laptop,2,75000,WH_MUM,PACKED,2026-01-14T15:54:48.056230
dc8f45fa-e732-4956-abba-6ab7fdc57733,P104,Monitor,2,15000,WH_MUM,CREATED,2026-01-14T22:42:00.056230
1bc36493-5b89-45ce-bc38-f7909ab3bf92,P101,Laptop,5,75000,WH_DEL,PACKED,2026-01-14T16:47:30.056230
cea85cc1-9805-4cef-89dd-558ecae1ccd9,P102,Phone,3,40000,WH_MUM,SHIPPED,2026-01-14T14:01:55.056230
26ab145f-75bf-4bf8-ade2-286de1f5c7ba,P105,Keyboard,3,2000,WH_DEL,CREATED,2026-01-14T20:39:05.056230
b89a2841-68a6-4954-9ff1-6583b8904e84,P104,Monitor,1,15000,WH_CHE,CREATED,2026-01-14T19:35:51.056230
87449c94-4939-420e-9ef6-cfdee3d85479,P104,Monitor,2,15000,WH_CHE,PACKED,2026-01-15T07:54:31.056230
e5b65159-8111-4d54-bb0e-13bbca05d183,P101,Laptop,5,75000,WH_BLR,CREATED,2026-01-15T01:45:18.056230
98e157ae-c1b5-4999-977b-aa7611e36d96,P102,Phone,4,40000,WH_MUM,PACKED,2026-01-14T23:42:07.056230
8bb18c69-a100-4bc0-b160-d906ce5fbfaf,P104,Monitor,5,15000,WH_CHE,CREATED,2026-01-15T11:13:54.056230
db098747-a95e-42b4-8431-ac0bfcf0bb56,P102,Phone,3,40000,WH_BLR,CREATED,2026-01-15T09:18:43.056230
ea2e3990-7007-4805-b670-a2e7d1db5e8a,P102,Phone,1,40000,WH_DEL,CREATED,2026-01-15T02:38:05.056230
12273a00-dc0d-4b85-bf98-c295e490e63c,P104,Monitor,5,15000,WH_BLR,SHIPPED,2026-01-14T23:55:53.056230
0df5b849-4308-4d08-aa5f-1ee346928cba,P103,Tablet,4,30000,WH_DEL,PACKED,2026-01-14T13:31:09.056230
639199fd-ea2f-4414-918a-7838663898f2,P102,Phone,4,40000,WH_DEL,SHIPPED,2026-01-14T21:02:33.056230
2f55134a-df0b-4bd0-a19c-3c9cbe605e4c,P104,Monitor,3,15000,WH_DEL,PACKED,2026-01-14T21:07:30.056230
1a5d3038-9590-44a0-a8d0-856bd5df6b0b,P102,Phone,4,40000,WH_MUM,CREATED,2026-01-14T23:40:48.056230
1a53b540-ed59-4b9e-9b4d-f186c3ad18ac,P105,Keyboard,3,2000,WH_DEL,SHIPPED,2026-01-15T10:01:21.056230
10f0122a-bae9-4f2e-b849-27cc7ae1eff0,P105,Keyboard,2,2000,WH_CHE,SHIPPED,2026-01-14T23:33:42.056230
2ba94c92-2ed5-447a-b888-31932aa1c935,P101,Laptop,5,75000,WH_MUM,CREATED,2026-01-15T03:22:11.056230
82501a3a-d38e-4dab-894a-146a058c7a8d,P102,Phone,4,40000,WH_CHE,CREATED,2026-01-15T09:01:05.056230
fdb4ce1d-a79b-4645-998e-81c4542bc505,P105,Keyboard,1,2000,WH_DEL,SHIPPED,2026-01-14T16:09:40.056230
71b7c94a-a87a-42fa-86f7-95f3e4c3e143,P103,Tablet,3,30000,WH_BLR,CREATED,2026-01-14T14:34:40.056230
ad97a0c9-c6e7-40d7-a5ad-c1da88b7b91d,P103,Tablet,4,30000,WH_CHE,SHIPPED,2026-01-14T15:13:42.056230
77232316-8488-4bea-b1c3-82a8d1b4f536,P102,Phone,4,40000,WH_BLR,SHIPPED,2026-01-15T11:58:40.056230
c1676bed-b935-4365-aa68-642677f5ab24,P103,Tablet,5,30000,WH_DEL,CREATED,2026-01-14T23:50:25.056230
9c48a9a9-9401-4929-b2e5-a4cedc1fa094,P104,Monitor,1,15000,WH_BLR,SHIPPED,2026-01-14T17:01:16.056230
473a8c5e-57f9-41b6-bdc9-29643f17e8f1,P105,Keyboard,5,2000,WH_CHE,CREATED,2026-01-15T10:51:54.056230
fd062d7a-f546-4e17-b095-3756bb7a4729,P103,Tablet,3,30000,WH_DEL,SHIPPED,2026-01-15T05:00:19.056230
7e6c9d53-ef38-4c70-aad4-0156ac047708,P103,Tablet,3,30000,WH_MUM,SHIPPED,2026-01-15T00:10:16.056230
8a539cb3-bf87-4883-921a-e1ad6e76bb06,P105,Keyboard,1,2000,WH_DEL,SHIPPED,2026-01-15T00:31:03.056230
218fa8e3-2cb5-415f-a503-60fcb43ea192,P104,Monitor,1,15000,WH_BLR,SHIPPED,2026-01-14T19:50:19.056230
b6d8bd5a-5fc4-40e0-90b4-b0fb39df263e,P102,Phone,1,40000,WH_MUM,SHIPPED,2026-01-14T13:34:31.056230
73af1865-7881-48d3-b176-c2b2e9d60833,P102,Phone,4,40000,WH_MUM,PACKED,2026-01-15T03:22:48.056230
8318a933-a3eb-4438-aaf7-ced7336aab61,P104,Monitor,1,15000,WH_MUM,PACKED,2026-01-15T10:15:00.056230
b374e417-1fab-4c3f-8abc-799a172c54a5,P104,Monitor,1,15000,WH_CHE,PACKED,2026-01-15T02:46:51.056230
332cd3ea-122c-46dd-99f3-f3b0c6a5a3f0,P105,Keyboard,4,2000,WH_MUM,CREATED,2026-01-14T16:34:01.056230
8f2742f9-c4db-4c21-984f-2aa7c4def90c,P103,Tablet,4,30000,WH_MUM,SHIPPED,2026-01-14T15:09:51.056230
53a92317-645d-4394-8713-38a942d50a44,P105,Keyboard,1,2000,WH_BLR,PACKED,2026-01-15T03:06:10.056230
6e2e08f5-9258-4377-a565-497ef0f0aa1a,P105,Keyboard,2,2000,WH_BLR,SHIPPED,2026-01-14T23:17:33.056230
4966963d-a4a8-4a5b-9e50-06bfb5a5ec53,P103,Tablet,1,30000,WH_MUM,CREATED,2026-01-15T10:18:40.056230
2812e3d2-0745-4686-9354-30265c93e5ff,P102,Phone,4,40000,WH_MUM,SHIPPED,2026-01-15T02:04:52.056230
e892d81c-ce9c-4d09-90ad-0bec2dcf2d44,P102,Phone,4,40000,WH_BLR,CREATED,2026-01-14T16:10:08.056230
0a51adc4-59b9-4776-87f3-29aa2f8e5afe,P104,Monitor,4,15000,WH_CHE,PACKED,2026-01-15T06:27:33.056230
745b8bd4-1bde-4775-bf08-ccafc4cef651,P102,Phone,2,40000,WH_BLR,SHIPPED,2026-01-15T06:05:59.056230
33db81fe-8b3b-40bf-92a6-8745ab92f260,P101,Laptop,5,75000,WH_MUM,CREATED,2026-01-14T14:16:54.056230
9157fa34-e0f7-41e5-9839-1e1dd0f32a1c,P101,Laptop,5,75000,WH_DEL,SHIPPED,2026-01-14T13:34:06.056230
96af4ec0-c7c7-40ca-9eca-b30a465edf10,P103,Tablet,3,30000,WH_MUM,SHIPPED,2026-01-15T10:34:06.056230
a52697d2-79b2-4b8b-a021-4211dad929b1,P105,Keyboard,5,2000,WH_DEL,PACKED,2026-01-15T06:14:23.056230
f17f5652-e629-4403-85c7-195e626a6b86,P103,Tablet,1,30000,WH_DEL,SHIPPED,2026-01-15T07:03:03.056230
11a1fd9b-7e68-48e8-b1b9-590aa73ec5bf,P103,Tablet,2,30000,WH_CHE,CREATED,2026-01-15T08:43:30.056230
5baa3e85-c9f6-44a3-9688-e2aea4cebd44,P103,Tablet,3,30000,WH_MUM,SHIPPED,2026-01-15T07:15:54.056230
e1ea498c-3ce6-4d9a-9507-83508cf453d1,P104,Monitor,2,15000,WH_DEL,CREATED,2026-01-14T15:43:07.056230
da847ba0-78bf-471c-9576-3c13f2b45397,P101,Laptop,1,75000,WH_MUM,CREATED,2026-01-15T07:25:51.056230
e5f5e1aa-99cb-40e7-ba07-9af468e5d441,P102,Phone,2,40000,WH_MUM,PACKED,2026-01-15T11:58:10.056230
931c82e2-cff8-4594-af6f-45b5e8ba0cb7,P103,Tablet,2,30000,WH_DEL,SHIPPED,2026-01-15T10:58:08.056230
56569d64-4bfd-4c42-bd3f-b8d262f18a81,P104,Monitor,3,15000,WH_MUM,PACKED,2026-01-15T09:58:41.056230
96985d9c-956f-4015-a849-3dfd6c15970e,P101,Laptop,1,75000,WH_DEL,CREATED,2026-01-15T10:25:15.056230
d2c48a7b-6ddb-41b0-abf3-6ee00c3791d5,P102,Phone,5,40000,WH_DEL,SHIPPED,2026-01-15T09:19:42.056230
6dceee21-adef-4f70-b2f8-bcfd7abcb34b,P103,Tablet,3,30000,WH_BLR,SHIPPED,2026-01-14T19:48:07.056230
0a628f99-7113-41a4-ba82-351e2149ec45,P105,Keyboard,3,2000,WH_CHE,CREATED,2026-01-15T06:24:19.056230
aeae97eb-c305-4edf-a300-9dc90642d9f6,P104,Monitor,1,15000,WH_CHE,SHIPPED,2026-01-14T13:17:49.056230
f2f0d001-cdec-4e44-a7a4-1156f87629e5,P103,Tablet,5,30000,WH_MUM,SHIPPED,2026-01-15T04:50:30.056230
19cc96fb-546c-4b0c-b620-9eca324412b2,P102,Phone,1,40000,WH_MUM,SHIPPED,2026-01-14T19:08:57.056230
c635a59a-3166-4d01-b652-97caec3593e7,P103,Tablet,4,30000,WH_DEL,CREATED,2026-01-14T15:29:34.056230
b50309b6-d0ea-4698-b992-21e433b448f0,P102,Phone,3,40000,WH_CHE,PACKED,2026-01-15T02:56:19.056230
b9e127be-7c27-4d6e-a538-fa2e16dabd22,P102,Phone,3,40000,WH_DEL,SHIPPED,2026-01-14T15:20:50.056230
ae8e001c-17b8-410a-9d5e-4e4d04efa90b,P101,Laptop,2,75000,WH_MUM,CREATED,2026-01-14T21:24:14.056230
c1d4c858-5077-4fe6-aad2-2c3e39d2457d,P104,Monitor,1,15000,WH_BLR,CREATED,2026-01-15T01:45:06.056230
d0bcb9b4-a1bb-4ff8-80d2-a364081f00fa,P102,Phone,2,40000,WH_CHE,PACKED,2026-01-14T14:10:09.056230
875c2084-b92c-48e2-ae97-479d033bea16,P105,Keyboard,4,2000,WH_MUM,CREATED,2026-01-15T00:06:15.056230
a3539da3-4af5-43cb-80d3-6bbb39b2ab8a,P105,Keyboard,4,2000,WH_CHE,PACKED,2026-01-15T11:06:03.056230
eab234eb-6dbe-41df-ac5f-e2b23a45c531,P105,Keyboard,1,2000,WH_MUM,SHIPPED,2026-01-14T19:52:23.056230
3d4823eb-d36a-42f1-bfa7-f3db25330c37,P105,Keyboard,4,2000,WH_MUM,SHIPPED,2026-01-14T16:27:51.056230
dce226e0-ab18-4bbe-ac1b-121e93a02771,P105,Keyboard,3,2000,WH_BLR,SHIPPED,2026-01-14T21:03:43.056230
1856a3ad-26a1-410e-a51e-6421cebdf955,P103,Tablet,5,30000,WH_CHE,CREATED,2026-01-15T03:31:35.056230
f98a23d3-cd38-47d1-b8af-239fe06a1bd6,P103,Tablet,4,30000,WH_CHE,CREATED,2026-01-14T22:19:30.056230
2d6dc2df-0a99-4d65-a772-d6136131fa74,P102,Phone,1,40000,WH_MUM,CREATED,2026-01-14T19:55:30.056230
1455b89c-e568-46ed-a43f-693f8606571f,P101,Laptop,2,75000,WH_BLR,SHIPPED,2026-01-15T04:32:20.056230
488edb52-79b6-4ac2-ad53-ff776d9b7607,P101,Laptop,2,75000,WH_DEL,PACKED,2026-01-15T00:53:10.056230
fe5a9707-1db8-4096-b940-adb3d6b475a8,P102,Phone,1,40000,WH_MUM,SHIPPED,2026-01-15T04:48:39.056230
9b5d2b23-4a86-4b9b-b9a2-ce34dfd4d52c,P105,Keyboard,5,2000,WH_BLR,SHIPPED,2026-01-15T04:46:52.056230
bc987ae5-d419-4b5f-b27a-e2813118bf60,P104,Monitor,2,15000,WH_CHE,SHIPPED,2026-01-14T23:47:49.056230
d7edf6dc-6b2b-46fb-b805-55a24f33d93f,P104,Monitor,5,15000,WH_DEL,PACKED,2026-01-14T20:39:43.056230
cf67c3c7-7066-48b3-987d-66cd32ffca1a,P105,Keyboard,5,2000,WH_BLR,CREATED,2026-01-15T08:55:45.056230
f6d7d2d7-bcf9-4e83-b59d-04d3adcfb451,P104,Monitor,4,15000,WH_CHE,PACKED,2026-01-15T01:56:58.056230
f8f024a7-79fb-449d-a43a-39fe1e6da29b,P102,Phone,2,40000,WH_BLR,CREATED,2026-01-14T14:17:13.056230
6cdf755b-4bb5-463a-8ed3-93ae1b6b1ada,P102,Phone,3,40000,WH_DEL,CREATED,2026-01-15T00:17:31.056230
c625ed27-1e12-48e8-b516-0a46d6d4c963,P101,Laptop,2,75000,WH_DEL,SHIPPED,2026-01-15T05:40:02.056230
578eeb0e-563e-4487-a684-e5d50a957603,P105,Keyboard,2,2000,WH_BLR,PACKED,2026-01-15T10:01:18.056230
a8ba82bb-2eb5-4e0d-9216-935a19242d37,P102,Phone,5,40000,WH_DEL,PACKED,2026-01-15T09:14:42.056230
57442db6-8f09-43c7-b284-ac6cc205cc39,P105,Keyboard,4,2000,WH_CHE,CREATED,2026-01-14T22:34:15.056230
15094906-7c2e-439d-bbf5-5660ee60c8e2,P105,Keyboard,5,2000,WH_BLR,CREATED,2026-01-15T08:49:49.056230
bcbd132e-a3a2-4592-bd2c-75e4de8c9550,P104,Monitor,2,15000,WH_MUM,SHIPPED,2026-01-14T20:34:31.056230
a39da603-7bc2-446c-9068-36be53d88259,P104,Monitor,3,15000,WH_BLR,CREATED,2026-01-15T08:50:28.056230
4716a477-76d5-49d8-99ec-864573ca146d,P102,Phone,2,40000,WH_DEL,SHIPPED,2026-01-14T15:39:14.056230
ea0388bb-efe4-41f7-9d02-a42733271a21,P103,Tablet,3,30000,WH_MUM,PACKED,2026-01-14T22:01:44.056230
2c5ca640-e773-4585-8d29-92da9308e4f4,P104,Monitor,4,15000,WH_CHE,SHIPPED,2026-01-15T10:52:30.056230
3db6492c-99cb-417a-b4b9-70c0e6b142ea,P104,Monitor,4,15000,WH_MUM,CREATED,2026-01-15T11:22:29.056230
7c1a180d-2280-4840-9e64-1d75e9cf2919,P102,Phone,2,40000,WH_MUM,PACKED,2026-01-14T22:53:39.056230
fdd63ed8-74e2-4a64-8f90-9edaa0f0f350,P102,Phone,3,40000,WH_DEL,SHIPPED,2026-01-14T13:42:45.056230
8ad215a4-71cd-4867-81b5-0d402d62dd68,P102,Phone,5,40000,WH_BLR,SHIPPED,2026-01-15T07:58:16.056230
b9635d91-acc7-489d-8fb5-76b3ec96a889,P105,Keyboard,1,2000,WH_BLR,CREATED,2026-01-15T04:18:42.056230
87033e6a-e1dd-4c54-8a9c-1b601aeb2f67,P105,Keyboard,4,2000,WH_DEL,PACKED,2026-01-15T08:57:26.056230
3d54514d-4567-417b-8864-9ad08cf61e42,P102,Phone,1,40000,WH_CHE,SHIPPED,2026-01-15T03:56:29.056230
d1dfb17c-ec7b-43ca-923a-367feef12237,P102,Phone,4,40000,WH_CHE,SHIPPED,2026-01-14T18:58:35.056230
309551c4-c1a2-4e0a-bb80-c5c4f9217e51,P103,Tablet,1,30000,WH_CHE,CREATED,2026-01-14T19:36:53.056230
632609b1-14ca-4cc6-a290-360edddeb115,P103,Tablet,4,30000,WH_MUM,CREATED,2026-01-14T17:40:00.056230
d5aa2be4-5bcd-431b-9f88-e11ac7b49864,P101,Laptop,3,75000,WH_DEL,PACKED,2026-01-14T23:52:10.056230
a3a527eb-9a48-4f14-85c0-ec1b70188c87,P105,Keyboard,1,2000,WH_DEL,SHIPPED,2026-01-14T15:36:44.056230
86050f38-9779-4bf1-852f-adfd08c781f1,P104,Monitor,2,15000,WH_DEL,SHIPPED,2026-01-15T06:50:56.056230
0a1e6be6-4229-4857-852c-f5100ad84442,P105,Keyboard,3,2000,WH_DEL,PACKED,2026-01-15T11:12:42.056230
913ddacb-826a-43bb-a682-15c6ed9c8924,P105,Keyboard,1,2000,WH_CHE,CREATED,2026-01-14T15:18:03.056230
bba39268-0588-4666-aa9a-b3b7632b02b0,P101,Laptop,3,75000,WH_CHE,CREATED,2026-01-15T12:12:13.056230
b7f5b603-fc21-491e-bb42-62f6557d3c4a,P105,Keyboard,1,2000,WH_CHE,PACKED,2026-01-15T03:59:05.056230
783cc678-e057-4046-99ec-510e11a7742b,P104,Monitor,2,15000,WH_BLR,CREATED,2026-01-14T22:37:33.056230
87c0b693-5d5b-4828-b0dc-4af9ea2be185,P104,Monitor,5,15000,WH_MUM,PACKED,2026-01-15T00:31:56.056230
49cc6437-4590-4735-842f-7b7f9ff00419,P104,Monitor,1,15000,WH_MUM,PACKED,2026-01-15T10:16:11.056230
43c96c46-6a8d-4526-a08d-9b6f9a3b902a,P102,Phone,5,40000,WH_CHE,SHIPPED,2026-01-14T18:53:06.056230
8c9afb90-46e4-4e8f-b5cb-c19652c62b2b,P105,Keyboard,3,2000,WH_MUM,CREATED,2026-01-14T23:48:46.056230
5dc3d16b-802b-456a-b672-266060cc109a,P101,Laptop,2,75000,WH_DEL,CREATED,2026-01-15T01:40:43.056230
28104d2d-52f8-448e-a6dd-26949c2e4390,P105,Keyboard,4,2000,WH_BLR,SHIPPED,2026-01-14T14:02:40.056230
cd5c6788-53da-444a-b405-107de96091ae,P102,Phone,4,40000,WH_MUM,PACKED,2026-01-14T22:55:01.056230
7785dda6-dfb9-4b10-b025-669311348cb2,P105,Keyboard,2,2000,WH_MUM,SHIPPED,2026-01-15T04:46:48.056230
4cf6e50c-641b-4821-9929-0720a1c2e384,P104,Monitor,2,15000,WH_BLR,SHIPPED,2026-01-14T23:31:01.056230
9601b098-fa54-4354-a6c0-5ddc77077d71,P103,Tablet,5,30000,WH_MUM,SHIPPED,2026-01-15T04:33:07.056230
1c369f6e-0790-4e96-a811-766d6d61bd6e,P104,Monitor,4,15000,WH_MUM,SHIPPED,2026-01-15T06:58:22.056230
e449feb0-a267-440f-8233-b05cb3d84e72,P105,Keyboard,2,2000,WH_DEL,PACKED,2026-01-15T11:37:31.056230
6b00324f-7f65-431b-91bd-160174eb47cf,P104,Monitor,3,15000,WH_DEL,SHIPPED,2026-01-15T09:10:03.056230
1633b539-34e6-4e02-b5bc-85344da4d8d9,P105,Keyboard,2,2000,WH_BLR,CREATED,2026-01-14T17:53:07.056230
e22ca01f-66d9-4d9c-b430-3dd7fea39288,P104,Monitor,2,15000,WH_BLR,SHIPPED,2026-01-15T04:12:15.056230
329a9007-ecfc-4244-979a-869d599e1b93,P103,Tablet,5,30000,WH_MUM,PACKED,2026-01-14T22:47:59.056230
25c912ac-c62d-4559-b9bd-229d33593ad5,P102,Phone,3,40000,WH_DEL,PACKED,2026-01-14T17:52:48.056230
e9038b05-47ab-4e6a-a369-2d8a4eb2ff80,P102,Phone,4,40000,WH_BLR,CREATED,2026-01-15T03:39:50.056230
8bdda0c3-9fb6-4c03-ae4d-2abf614bacbd,P103,Tablet,1,30000,WH_BLR,SHIPPED,2026-01-15T00:42:40.056230
814633cc-76a8-464b-994f-48f8a3834328,P105,Keyboard,5,2000,WH_BLR,CREATED,2026-01-14T16:49:18.056230
221125c0-9857-4b62-a945-15a8d532a2e7,P102,Phone,2,40000,WH_DEL,CREATED,2026-01-14T12:49:11.056230
1a636d96-bf16-4b53-9ad1-d9471e129372,P105,Keyboard,5,2000,WH_CHE,CREATED,2026-01-14T22:11:26.056230
1fe0074b-45ad-4cad-aad2-6004093cf396,P103,Tablet,3,30000,WH_BLR,PACKED,2026-01-14T16:38:36.056230
616b3834-6b9d-4172-a006-8604e9a6b15c,P103,Tablet,2,30000,WH_DEL,SHIPPED,2026-01-15T08:16:23.056230
23df1085-21a0-4b87-ad61-380b994bf5f3,P102,Phone,5,40000,WH_MUM,SHIPPED,2026-01-15T00:03:57.056230
b6df77c5-a52e-41be-91bf-cc4650707e03,P104,Monitor,4,15000,WH_DEL,CREATED,2026-01-15T10:59:47.056230
11bd9e29-92ca-439b-9dc6-58880ffed700,P101,Laptop,1,75000,WH_MUM,CREATED,2026-01-15T01:13:52.056230
2afe554e-47d1-439a-b6a7-acdcd2c1c19b,P104,Monitor,5,15000,WH_MUM,CREATED,2026-01-15T00:11:11.056230
9c031a02-514a-4c32-ad9f-af03df7f34b9,P103,Tablet,4,30000,WH_DEL,PACKED,2026-01-15T06:36:35.056230
118ddea7-177a-4481-add6-30e14cbba49d,P103,Tablet,5,30000,WH_MUM,SHIPPED,2026-01-15T11:50:57.056230
60f0c37d-9c4c-40f0-a006-d1eaebd3cef4,P105,Keyboard,5,2000,WH_CHE,PACKED,2026-01-15T03:57:47.056230
dc4cada5-7685-4a1a-a545-9b2ab2b1c078,P102,Phone,5,40000,WH_DEL,PACKED,2026-01-14T16:14:59.056230
b24fa0fb-2989-4eff-a53d-a975f891c165,P102,Phone,4,40000,WH_DEL,PACKED,2026-01-14T22:50:07.056230
606bd28d-2d8d-4dc8-9983-2cd1e4f2497a,P101,Laptop,1,75000,WH_MUM,SHIPPED,2026-01-14T21:15:47.056230
5ad33912-7436-4ce7-bfb4-07629d6bb400,P105,Keyboard,3,2000,WH_MUM,SHIPPED,2026-01-15T07:47:12.056230
048c7f36-d426-4600-8380-f6fbe7c17f78,P102,Phone,1,40000,WH_DEL,SHIPPED,2026-01-14T17:55:25.056230
223ca5d5-3324-4c79-be9c-5d1703f6a550,P105,Keyboard,2,2000,WH_DEL,CREATED,2026-01-15T04:25:57.056230
e1f5a922-0ce5-4ffa-84a8-d1d28a6aa543,P102,Phone,4,40000,WH_MUM,CREATED,2026-01-15T05:04:29.056230
238ad486-f6fb-4335-b356-030483711a27,P101,Laptop,4,75000,WH_CHE,PACKED,2026-01-14T19:55:35.056230
cebc07cc-ac06-4ab8-8bf5-53ab25367d3f,P103,Tablet,3,30000,WH_DEL,SHIPPED,2026-01-15T07:40:08.056230
76075651-22df-49b3-8694-23a34928800b,P103,Tablet,1,30000,WH_MUM,PACKED,2026-01-15T05:31:42.056230
e691085f-fbc2-4ac4-8edc-39fd550bfa09,P102,Phone,2,40000,WH_DEL,CREATED,2026-01-14T19:36:10.056230
07692cc1-4d95-4af3-9eac-ec8f8d056741,P104,Monitor,3,15000,WH_MUM,SHIPPED,2026-01-15T11:57:17.056230
996fa089-18ab-4876-8f86-87dcf2ebfdbc,P101,Laptop,3,75000,WH_DEL,CREATED,2026-01-14T19:09:57.056230
09a83547-4117-4e16-a48d-e0179f64da8a,P101,Laptop,4,75000,WH_DEL,SHIPPED,2026-01-14T19:45:27.056230
ab11e075-f4e9-4d4e-9c2a-a6ec1f7c0e94,P105,Keyboard,3,2000,WH_MUM,PACKED,2026-01-14T13:09:40.056230
a9626dc0-60f1-4e74-9f94-c5f815c738c9,P104,Monitor,3,15000,WH_DEL,PACKED,2026-01-15T08:07:37.056230
13c40ff3-4dac-4612-813a-a531aa04de09,P101,Laptop,1,75000,WH_BLR,PACKED,2026-01-14T15:07:21.056230
ac5f50dc-f036-458d-837f-48b89da27d0d,P105,Keyboard,2,2000,WH_CHE,PACKED,2026-01-14T15:45:31.056230
c2606246-7833-44aa-a065-8767181931b6,P105,Keyboard,5,2000,WH_DEL,PACKED,2026-01-15T09:49:48.056230
29ea29dd-8068-42f1-b645-c7fcbd5dfcb2,P103,Tablet,2,30000,WH_MUM,SHIPPED,2026-01-14T12:36:06.056230
cf9acf92-542f-4a35-8455-912616349cc1,P104,Monitor,5,15000,WH_CHE,CREATED,2026-01-14T13:25:39.056230
79e18b78-33ba-4792-8dff-c3effccc3589,P105,Keyboard,4,2000,WH_BLR,SHIPPED,2026-01-15T01:59:30.056230
e1c8ac1e-1477-4eb3-b9ee-e495993c02ca,P105,Keyboard,5,2000,WH_BLR,SHIPPED,2026-01-14T16:30:43.056230
2185892c-ed38-4385-a84b-31b6668cf9b0,P104,Monitor,4,15000,WH_BLR,SHIPPED,2026-01-15T12:18:21.056230
257f298d-01c5-46b0-b8e1-6a0d77ad55f6,P102,Phone,1,40000,WH_MUM,SHIPPED,2026-01-15T09:53:27.056230
dd42f4b5-5fae-44cf-8242-55f2b982b258,P104,Monitor,2,15000,WH_CHE,CREATED,2026-01-15T09:00:11.056230
8d4ffedf-d164-4ce7-a47c-66f2889736d9,P103,Tablet,2,30000,WH_MUM,PACKED,2026-01-14T23:29:21.056230
08223028-113c-4152-a488-e4869d516db6,P105,Keyboard,1,2000,WH_MUM,CREATED,2026-01-14T21:18:29.056230
db2f47bc-540e-4a87-a11b-7dcdb08ca797,P101,Laptop,4,75000,WH_BLR,SHIPPED,2026-01-15T04:02:37.056230
a34d301c-7002-4f01-b229-9bf244c47615,P101,Laptop,5,75000,WH_CHE,SHIPPED,2026-01-14T16:26:52.056230
4f54b961-cb95-4bf7-ad1a-afbb85f5a9bc,P101,Laptop,4,75000,WH_MUM,CREATED,2026-01-15T03:55:34.056230
b3989246-0887-42a0-a5ae-d670a817ad03,P103,Tablet,1,30000,WH_DEL,CREATED,2026-01-14T13:27:39.056230
f6b3029f-f057-40f3-b3a4-d3f847f71a41,P102,Phone,2,40000,WH_DEL,CREATED,2026-01-14T22:04:55.056230
93144100-cc3b-4588-8194-56d4e8b896c7,P105,Keyboard,5,2000,WH_DEL,CREATED,2026-01-14T17:06:18.056230
23e9decf-09bb-4f28-849e-7dacbdf38937,P103,Tablet,3,30000,WH_CHE,SHIPPED,2026-01-15T03:51:47.056230
29df734a-96e5-4773-b3c7-e9aa89709dc2,P102,Phone,1,40000,WH_DEL,SHIPPED,2026-01-14T14:56:35.056230
084a7b33-3af8-45f8-83f4-bce6eec9237c,P101,Laptop,1,75000,WH_DEL,SHIPPED,2026-01-14T17:11:42.056230
d52da1ec-0681-4adf-b866-41df65bec579,P103,Tablet,5,30000,WH_BLR,PACKED,2026-01-15T08:36:42.056230
96bc3c55-3036-49a9-ae8b-d0258584442b,P104,Monitor,1,15000,WH_MUM,SHIPPED,2026-01-14T13:23:52.056230
3442595c-96b6-4de4-838b-be5647b36a94,P101,Laptop,4,75000,WH_DEL,SHIPPED,2026-01-15T02:18:48.056230
c85c6f3c-6cfc-46a2-b512-fa63d4bbf123,P101,Laptop,3,75000,WH_MUM,SHIPPED,2026-01-14T16:18:11.056230
2d058de3-ad52-4cfb-bcf7-e4badf4b5795,P102,Phone,5,40000,WH_BLR,CREATED,2026-01-14T17:50:05.056230
b60bae61-e700-44e6-a67c-6453f7be894d,P102,Phone,5,40000,WH_MUM,CREATED,2026-01-14T19:11:06.056230
d5f6d1ab-e0fe-4b5a-9e0f-b8142222acd7,P101,Laptop,2,75000,WH_BLR,SHIPPED,2026-01-14T19:33:56.056230
